id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
279397810,199aadb2-10a3-4bb2-b677-b3a4952e0f0d,2025-02-15 11:36:30-06:00,2025-02-15,2025-02-15 17:36:30 UTC,Central Time (US & Canada),9277112,2025-05-08 05:23:22 UTC,2025-07-23 23:45:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/279397810,https://inaturalist-open-data.s3.amazonaws.com/photos/501722846/medium.jpg,"","",2,0,false,3,"Ward 2, Little Rock, AR, US",34.6871213113,-92.3032612585,379,,,,379,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
279727277,d1cbd186-0b51-4abb-b147-7eae8ec3aaeb,2025-05-09 12:06:51-04:00,2025-05-09,2025-05-09 16:06:51 UTC,Indiana (East),1006201,2025-05-09 16:08:08 UTC,2025-05-09 17:15:00 UTC,research,CC0,https://www.inaturalist.org/observations/279727277,https://inaturalist-open-data.s3.amazonaws.com/photos/502361368/medium.jpg,"","",1,0,false,3,"W Teoma Ln, Ellettsville, IN, US",39.2974472119,-86.6105766555,8,,,,8,,open,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
279769100,eddc5729-69dd-45e1-b14e-7791194e5f47,2025-05-09 10:47:20,2025-05-09,2025-05-09 14:47:20 UTC,Indiana (East),4096222,2025-05-09 19:15:35 UTC,2025-05-09 22:29:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/279769100,https://inaturalist-open-data.s3.amazonaws.com/photos/502414751/medium.jpeg,"",,1,0,false,2,"Honey Creek Township, IN 47802, USA",39.361659465,-87.4224159122,179,,,,179,,open,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
279817606,3b406f78-39f1-40c1-8193-8130936ad29e,2025/04/03 5:39 PM,2025-04-03,2025-04-03 22:39:00 UTC,Central Time (US & Canada),5911958,2025-05-09 23:14:33 UTC,2025-05-12 12:38:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/279817606,https://inaturalist-open-data.s3.amazonaws.com/photos/502505910/medium.jpeg,"",,1,0,false,,"North Arlington, Arlington, TX, USA",32.778695,-97.13659,,,,,,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
281075923,a5eab145-6c16-48e5-bde1-47208ebacdae,2025-05-14 09:37:57,2025-05-14,2025-05-14 14:37:57 UTC,Central Time (US & Canada),1185504,2025-05-14 18:35:29 UTC,2025-06-08 12:53:02 UTC,research,,https://www.inaturalist.org/observations/281075923,https://static.inaturalist.org/photos/504879773/medium.jpg,"",,1,0,false,843,"Urbana, IL, US",40.1275028333,-88.2117866667,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
281128733,98e8a1cb-21b5-410e-bd55-61530785d10f,2025-02-01 14:30:15,2025-02-01,2025-02-01 20:30:15 UTC,Central Time (US & Canada),8863743,2025-05-14 22:54:43 UTC,2025-05-15 02:01:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/281128733,https://inaturalist-open-data.s3.amazonaws.com/photos/504980662/medium.jpg,"",,1,0,false,2,"Ponder, TX 76259, USA",33.2000541667,-97.2164001389,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
281128856,023f0f3f-96a5-4bef-90c6-285ef9faf32a,2025-02-01 14:30:10,2025-02-01,2025-02-01 20:30:10 UTC,Central Time (US & Canada),8863743,2025-05-14 22:55:20 UTC,2025-05-15 02:01:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/281128856,https://inaturalist-open-data.s3.amazonaws.com/photos/504980882/medium.jpg,"",,1,0,false,2,"Ponder, TX 76259, USA",33.2000541667,-97.2164001389,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
281131392,1264539f-b10c-4366-93c1-bbfcf9b52fb9,2025-04-03 17:52:16,2025-04-03,2025-04-03 22:52:16 UTC,Central Time (US & Canada),8863743,2025-05-14 23:10:30 UTC,2025-05-15 02:00:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/281131392,https://inaturalist-open-data.s3.amazonaws.com/photos/504986173/medium.jpg,"",,1,0,false,2,"Fort Worth, TX 76120, USA",32.7625770556,-97.1626968333,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
281232334,0562d46d-b7e9-4d68-ba1b-e009f4fd66c7,2025-05-01 20:41:37-04:00,2025-05-01,2025-05-02 00:41:37 UTC,Eastern Time (US & Canada),2257063,2025-05-15 12:14:21 UTC,2025-05-28 23:51:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/281232334,https://inaturalist-open-data.s3.amazonaws.com/photos/505178133/medium.jpg,"","",1,0,false,3,"Ohio, US",40.1868727304,-82.9192625293,15,,,,28000,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
281310199,3a470eb9-8b7e-4cf1-acde-dff1e5d7b5b1,2025-05-15 11:51:58,2025-05-15,2025-05-15 15:51:58 UTC,Eastern Time (US & Canada),8027853,2025-05-15 18:30:35 UTC,2025-05-15 19:43:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/281310199,https://inaturalist-open-data.s3.amazonaws.com/photos/505318442/medium.jpg,"",Found as pictured,1,0,false,2,"Amanda Township, OH, USA",40.750843,-84.317153,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
281582813,f3533bbf-38ee-44b2-829e-d51007890f81,2025-05-01 12:42:20-05:00,2025-05-01,2025-05-01 17:42:20 UTC,Central Time (US & Canada),8050802,2025-05-16 20:34:42 UTC,2025-05-16 22:35:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/281582813,https://inaturalist-open-data.s3.amazonaws.com/photos/505837885/medium.jpg,"","",2,0,false,3,"Timber Creek Dr, Platte City, MO, US",39.3569866667,-94.7384866667,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
283434603,69d37105-048d-43b4-9f5f-3ba307a2fcd0,2025-05-23 14:22:45-04:00,2025-05-23,2025-05-23 18:22:45 UTC,Indiana (East),6555745,2025-05-23 18:23:53 UTC,2025-06-07 13:31:15 UTC,research,,https://www.inaturalist.org/observations/283434603,https://static.inaturalist.org/photos/509286950/medium.jpg,"","",1,0,false,3,"Indiana, US",40.5376421618,-86.9779367742,3,,,,27939,obscured,open,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284054923,84f8a799-88c7-47e1-8d7c-a0318c254322,2025-05-25 11:03:32-05:00,2025-05-25,2025-05-25 16:03:32 UTC,Central Time (US & Canada),8923604,2025-05-25 19:49:14 UTC,2025-06-09 17:54:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/284054923,https://inaturalist-open-data.s3.amazonaws.com/photos/510451494/medium.jpg,"","",2,0,false,3,"Cheney, KS, US",37.5357666667,-97.6875533333,26,,,,26,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284125284,e5adf6b4-f5a1-4229-bdbd-8b9cc8536b66,2025-05-25 17:52:56-04:00,2025-05-25,2025-05-25 21:52:56 UTC,America/Indiana/Vincennes,4944259,2025-05-26 00:14:17 UTC,2025-05-26 22:52:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/284125284,https://inaturalist-open-data.s3.amazonaws.com/photos/510588735/medium.jpg,"","",1,0,false,3,"Indiana, US",38.4671729338,-87.2777703883,8,,,,28240,obscured,open,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284125486,72b4ac9e-9ae0-49ed-b075-1bdf3041376c,2025-05-25 18:11:39-04:00,2025-05-25,2025-05-25 22:11:39 UTC,America/Indiana/Vincennes,4944259,2025-05-26 00:14:56 UTC,2025-05-26 22:52:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/284125486,https://inaturalist-open-data.s3.amazonaws.com/photos/510590743/medium.jpg,"","",1,0,false,3,"Indiana, US",38.4631375816,-87.3181519119,4,,,,28240,obscured,open,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284135318,7c3ab37c-7b0e-4721-933a-7264fc45e8dd,2025-05-25 17:44:35-04:00,2025-05-25,2025-05-25 21:44:35 UTC,America/Indiana/Vincennes,4944259,2025-05-26 00:57:45 UTC,2025-06-01 19:03:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/284135318,https://inaturalist-open-data.s3.amazonaws.com/photos/510609403/medium.jpg,"","",2,0,false,3,"Indiana, US",38.5390769678,-87.3771148665,4,,,,28240,obscured,open,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284135611,29403a97-75c1-4043-904e-1256704152b7,2025-05-25 17:47:13-04:00,2025-05-25,2025-05-25 21:47:13 UTC,America/Indiana/Vincennes,4944259,2025-05-26 00:58:25 UTC,2025-05-26 22:53:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/284135611,https://inaturalist-open-data.s3.amazonaws.com/photos/510609761/medium.jpg,"","",1,0,false,3,"Indiana, US",38.4407067633,-87.237678016,13,,,,28240,obscured,open,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284137763,94060450-8c47-40c7-a9d5-be2b65eed570,2025-05-25 17:33:19-04:00,2025-05-25,2025-05-25 21:33:19 UTC,America/Indiana/Vincennes,17484,2025-05-26 01:08:02 UTC,2025-05-26 03:06:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/284137763,https://inaturalist-open-data.s3.amazonaws.com/photos/510613977/medium.jpg,"","",1,0,false,3,"Monroe City, IN, US",38.552645,-87.3771966667,3,,,,3,,open,false,,,Ambystoma texanum,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284137800,4595b4c3-8dab-45bb-8de1-d8c32f0f6faa,2025-05-25 17:38:35-04:00,2025-05-25,2025-05-25 21:38:35 UTC,America/Indiana/Vincennes,17484,2025-05-26 01:08:10 UTC,2025-05-26 03:06:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/284137800,https://inaturalist-open-data.s3.amazonaws.com/photos/510614027/medium.jpg,"","",1,0,false,3,"Monroe City, IN, US",38.5525383333,-87.3771216667,3,,,,3,,open,false,,,Ambystoma texanum,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284137837,f5918ec7-6ef6-48a3-8496-b00d273d96e4,2025-05-25 17:44:47-04:00,2025-05-25,2025-05-25 21:44:47 UTC,America/Indiana/Vincennes,17484,2025-05-26 01:08:20 UTC,2025-05-26 03:06:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/284137837,https://inaturalist-open-data.s3.amazonaws.com/photos/510614089/medium.jpg,"","",1,0,false,3,"Monroe City, IN, US",38.55263,-87.377145,3,,,,3,,open,false,,,Ambystoma texanum,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284239687,d02ffc92-8c8d-497b-bb83-a047785f681c,2025/03/09 11:41 PM,2025-03-09,2025-03-10 03:41:00 UTC,Eastern Time (US & Canada),313678,2025-05-26 12:47:59 UTC,2025-05-26 13:54:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/284239687,https://inaturalist-open-data.s3.amazonaws.com/photos/510808255/medium.jpg,"",,1,0,false,,"Ohio, US",40.8678379041,-81.6805594525,908,,,,27877,obscured,,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284573867,d4ca94cf-474a-4887-88ba-06b2b49fce91,2019-02-18 08:45:15-06:00,2019-02-18,2019-02-18 14:45:15 UTC,Central Time (US & Canada),5654999,2025-05-27 15:49:40 UTC,2025-05-28 02:26:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/284573867,https://inaturalist-open-data.s3.amazonaws.com/photos/511443240/medium.jpg,"",Reviewing photos and came across this salamander when digging the hole to plant a fruit tree.,1,0,false,3,"Sherman, TX, US",33.7376437666,-96.7219236659,5,,,,5,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
284637275,c6fcfcab-3db1-4e32-8628-4f5a5dd080be,2025-05-27T14:54,2025-05-27,2025-05-27 19:54:00 UTC,Central Time (US & Canada),302586,2025-05-27 19:54:52 UTC,2025-07-02 21:35:29 UTC,research,CC-BY-ND,https://www.inaturalist.org/observations/284637275,https://inaturalist-open-data.s3.amazonaws.com/photos/511561566/medium.jpg,"",,1,0,false,843,"Whipple Tree Trail, Georgetown, TX, US",30.6197924647,-97.6336594886,1127,,,,1127,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
285042051,5f48e7bf-b405-49eb-8ff0-9e0c5055ec67,2025-05-28 07:41:13,2025-05-28,2025-05-28 12:41:13 UTC,Central Time (US & Canada),5237733,2025-05-29 12:13:58 UTC,2025-09-24 22:51:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/285042051,https://inaturalist-open-data.s3.amazonaws.com/photos/512325766/medium.jpg,"",,2,0,false,843,"Alabama, US",34.7395514996,-86.6910089516,8,,,,28790,,obscured,true,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
285062352,114aafd1-17da-45f0-8da6-9fdc7632cce3,2025-05-28 11:36:51-05:00,2025-05-28,2025-05-28 16:36:51 UTC,Central Time (US & Canada),8480194,2025-05-29 13:52:03 UTC,2025-08-20 03:19:37 UTC,research,,https://www.inaturalist.org/observations/285062352,https://static.inaturalist.org/photos/512362217/medium.jpg,"","",2,0,false,3,"N Broyles Ave, Fayetteville, AR, US",36.0655638333,-94.2311783333,68,,,,68,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
285062942,5e68003b-adea-4318-9c12-9fa0bd233c7c,2025-05-28 11:14:25,2025-05-28,2025-05-28 16:14:25 UTC,Central Time (US & Canada),6399205,2025-05-29 13:54:16 UTC,2025-08-20 03:19:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/285062942,https://inaturalist-open-data.s3.amazonaws.com/photos/512363163/medium.jpg,"",,2,0,false,2,"Arkansas, US",36.1600419952,-94.3007254653,46,,,,28592,obscured,,true,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
285094375,008b6771-731f-4f67-93c8-3ecc0cfeed59,2025-05-29 08:26:03,2025-05-29,2025-05-29 13:26:03 UTC,Central Time (US & Canada),2517842,2025-05-29 16:05:26 UTC,2025-09-04 02:50:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/285094375,https://inaturalist-open-data.s3.amazonaws.com/photos/515715189/medium.jpg,"",,1,0,false,2,"Elk Township, IL, USA",37.8867326379,-89.2179489881,4,,,,4,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
285460654,6c1620d0-e794-4d95-8997-2c30033dc075,2025-05-30 16:52:41,2025-05-30,2025-05-30 20:52:41 UTC,Indiana (East),8730953,2025-05-30 22:25:31 UTC,2025-05-30 22:25:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285460654,https://inaturalist-open-data.s3.amazonaws.com/photos/513100392/medium.jpg,"",,0,0,false,2,"Thorncreek Township, IN 46725, USA",41.198745,-85.515184,,,,,,,open,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
285461364,3e43a17b-4447-4983-9ded-87e70b0104a5,2025-05-30 16:17:24,2025-05-30,2025-05-30 20:17:24 UTC,Indiana (East),8730953,2025-05-30 22:28:26 UTC,2025-05-30 22:28:50 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/285461364,https://inaturalist-open-data.s3.amazonaws.com/photos/513101835/medium.jpg,"",,0,0,false,2,"Thorncreek Township, IN 46725, USA",41.199407,-85.5128449722,,,,,,,open,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
285939959,5d1c7b0d-e5f2-4e9b-8c65-fe2565829b66,2025-06-01 08:23:36,2025-06-01,2025-06-01 13:23:36 UTC,Central Time (US & Canada),2205017,2025-06-01 13:25:36 UTC,2025-06-02 13:24:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/285939959,https://inaturalist-open-data.s3.amazonaws.com/photos/513995783/medium.jpg,"",,1,0,false,843,"Blakey Rd, Eureka, MO, US",38.5048916667,-90.6069033333,4,,,,4,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
286187879,ac0d390c-6da9-4f58-bace-578dec909931,2025/03/04 8:27 PM,2025-03-04,2025-03-05 02:27:00 UTC,Central Time (US & Canada),1128223,2025-06-02 04:36:40 UTC,2025-08-26 23:38:56 UTC,research,,https://www.inaturalist.org/observations/286187879,https://static.inaturalist.org/photos/514469498/medium.jpg,"",,3,0,false,,"Fayetteville, AR, USA",36.065125,-94.2328277778,4,,,,4,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
286421566,776f8821-8948-4945-9762-7d0eaa4eb68a,2025-06-02 19:16:58-05:00,2025-06-02,2025-06-03 00:16:58 UTC,Central Time (US & Canada),777874,2025-06-03 00:26:28 UTC,2025-06-03 04:49:11 UTC,research,,https://www.inaturalist.org/observations/286421566,https://static.inaturalist.org/photos/514913705/medium.jpg,"","",1,0,false,3,"Norman, OK, US",35.24312,-97.4327783333,15,,,,15,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
286820840,56d6a6b4-4bf6-48d3-bc31-68874872d056,2025-06-04 08:45:33-05:00,2025-06-04,2025-06-04 13:45:33 UTC,Central Time (US & Canada),788097,2025-06-04 16:01:07 UTC,2025-06-04 17:24:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/286820840,https://inaturalist-open-data.s3.amazonaws.com/photos/515672213/medium.jpg,"","",1,0,false,3,"W Country Rd, Skiatook, OK, US",36.3769833333,-96.0551083333,15,,,,15,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
286962231,790c1913-e3ea-4234-8b1a-cdbf0db81103,2025-06-04 09:35:03-05:00,2025-06-04,2025-06-04 14:35:03 UTC,Central Time (US & Canada),4998539,2025-06-05 03:25:42 UTC,2025-06-09 13:46:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/286962231,https://inaturalist-open-data.s3.amazonaws.com/photos/515943847/medium.jpg,"","",2,0,false,3,"Cheney, KS, US",37.5369133333,-97.6837216667,11,,,,11,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
287205636,6189eaf8-b038-4695-9a13-c22d6e77e6f7,2025-06-05 21:28:43-05:00,2025-06-05,2025-06-06 02:28:43 UTC,Central Time (US & Canada),9394253,2025-06-06 02:28:46 UTC,2025-06-18 01:59:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/287205636,https://inaturalist-open-data.s3.amazonaws.com/photos/516399083/medium.jpg,"","",2,0,false,3,"Highfield Dr, Saint Charles, MO, US",38.7498641478,-90.6258382723,7,,,,7,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
287217582,eb99aae9-ea60-4d0d-87be-54242383aa35,2025-06-05 22:28:25,2025-06-05,2025-06-06 03:28:25 UTC,Central Time (US & Canada),1424273,2025-06-06 03:50:19 UTC,2025-06-06 05:44:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/287217582,https://inaturalist-open-data.s3.amazonaws.com/photos/516422301/medium.jpg,"",,1,0,false,843,"N County Road 2080E, Ashmore, IL, US",39.5047616667,-88.0857695,13,,,,13,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
287220043,eeea2c50-be67-43c3-986e-bc7dd736d597,2025-06-05 01:15:16-05:00,2025-06-05,2025-06-05 06:15:16 UTC,Central Time (US & Canada),2025917,2025-06-06 04:11:56 UTC,2025-06-06 05:43:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/287220043,https://inaturalist-open-data.s3.amazonaws.com/photos/516427370/medium.jpg,"","",1,0,false,3,"N County Road 2080E, Ashmore, IL, US",39.5047533333,-88.0855861667,33,,,,33,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
287434874,cf2a01cf-567a-48fa-a3a0-c9c30e139fcc,2025-06-06 18:32:38,2025-06-06,2025-06-06 23:32:38 UTC,Central Time (US & Canada),6252570,2025-06-06 23:36:14 UTC,2025-06-07 01:57:33 UTC,research,,https://www.inaturalist.org/observations/287434874,https://static.inaturalist.org/photos/516826251/medium.jpg,"",,1,0,false,2,"Stroud, OK, USA",35.782926,-96.662036,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
287660752,812529a1-8046-4fc1-910c-99fed9b029cd,2025-06-07 13:45:38-05:00,2025-06-07,2025-06-07 18:45:38 UTC,Central Time (US & Canada),2683399,2025-06-07 18:57:46 UTC,2025-06-09 02:31:48 UTC,research,,https://www.inaturalist.org/observations/287660752,https://static.inaturalist.org/photos/517242888/medium.jpg,"","",1,0,false,3,"E 450 Rd, Claremore, OK, US",36.3660916667,-95.5659416667,8,,,,8,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
287932827,d9da45c6-e836-4b04-a4fc-273c13c100fc,2025-06-08 08:25:33-05:00,2025-06-08,2025-06-08 13:25:33 UTC,Central Time (US & Canada),99899,2025-06-08 16:41:54 UTC,2025-06-08 16:42:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/287932827,https://inaturalist-open-data.s3.amazonaws.com/photos/517750521/medium.jpg,"","",0,0,false,3,"Ashworth Ct, Conroe, TX, US",30.2232582281,-95.4422149027,408,,,,408,,,false,,,"",Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
288211818,038cd7ef-3ef6-44b1-ab64-b40d3ce430ca,2025-05-02 13:43:12,2025-05-02,2025-05-02 17:43:12 UTC,Eastern Time (US & Canada),7660149,2025-06-09 15:00:25 UTC,2025-06-17 19:36:08 UTC,research,,https://www.inaturalist.org/observations/288211818,https://static.inaturalist.org/photos/518282048/medium.jpg,"",,2,0,false,843,"North Pond Trail, Kelleys Island, OH, US",41.6097533333,-82.6995866667,4,,,,4,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
288362969,3192738a-c12c-4b7a-9d13-b3559375d688,2025-06-09 18:03:28,2025-06-09,2025-06-09 23:03:28 UTC,Central Time (US & Canada),5362760,2025-06-10 02:00:13 UTC,2025-06-10 04:57:39 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/288362969,https://inaturalist-open-data.s3.amazonaws.com/photos/518571460/medium.jpg,"",,1,0,false,2,"Chalmers Township, IL, USA",40.4405555666,-90.7416304573,1216,,,,1216,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
288496384,db30d484-495e-4e3e-80be-8913cb9b9aa4,2025-06-05 14:27:16,2025-06-05,2025-06-05 18:27:16 UTC,Eastern Time (US & Canada),865000,2025-06-10 16:08:25 UTC,2025-06-10 16:08:29 UTC,needs_id,,https://www.inaturalist.org/observations/288496384,https://static.inaturalist.org/photos/518824973/medium.jpg,"",,0,0,false,843,"Ohio, US",39.5223465741,-84.2649950651,3,,,,28090,obscured,,true,,,,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
289113640,3dbd13bc-1938-4a9f-97e4-bc9d92a5d762,2025-05-30 18:26:08,2025-05-30,2025-05-30 22:26:08 UTC,Eastern Time (US & Canada),3522197,2025-06-12 21:34:11 UTC,2025-06-18 00:05:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/289113640,https://inaturalist-open-data.s3.amazonaws.com/photos/519973913/medium.jpg,"",,0,0,false,2,"Huron, OH 44839, USA",41.4002021,-82.5692990997,,,,,,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
290296026,be5bee30-fd34-46dc-8ad6-1bed4d63334c,2025-06-16T20:19,2025-06-16,2025-06-17 01:19:00 UTC,Central Time (US & Canada),6252509,2025-06-17 01:51:49 UTC,2025-06-17 01:51:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/290296026,https://inaturalist-open-data.s3.amazonaws.com/photos/522213124/medium.jpg,"",,0,0,false,843,"Avenue F, Bay City, TX, US",28.9948343291,-95.9729907213,69492,,,,69492,,,false,,,,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
290596540,0ebbb120-097e-4d23-b377-2a4b6be430c2,2025-06-17 23:04:11,2025-06-17,2025-06-18 04:04:11 UTC,Central Time (US & Canada),7889528,2025-06-18 05:35:35 UTC,2025-06-18 06:37:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/290596540,https://inaturalist-open-data.s3.amazonaws.com/photos/522784913/medium.jpg,"",,1,0,false,2,"Bartlesville, OK 74006, USA",36.7108615789,-95.8512550592,120,,,,120,,,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
292631458,487e992a-25aa-474a-a197-cf3e96c88e51,2025-06-25 10:09:47,2025-06-25,2025-06-25 15:09:47 UTC,Central Time (US & Canada),4693769,2025-06-25 15:14:18 UTC,2025-09-04 02:50:27 UTC,research,,https://www.inaturalist.org/observations/292631458,https://static.inaturalist.org/photos/526723681/medium.jpg,"","",1,0,false,843,"Tamms, IL, US",37.2591342372,-89.2626644034,28,,,,28,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
292743825,017e76ac-42e5-4ff4-b68b-56c5b79749dc,2025-06-25 18:11:33,2025-06-25,2025-06-25 22:11:33 UTC,Indiana (East),5583936,2025-06-25 23:28:48 UTC,2025-06-28 20:27:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/292743825,https://inaturalist-open-data.s3.amazonaws.com/photos/526843779/medium.jpg,"",,1,0,false,2,"White River Township, IN, USA",40.1206869722,-85.966068,,,,,,,open,false,gps,gps,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
293307640,40b82dd0-0dae-4458-ab81-c9e6b3826cda,2024/03/16 3:00 PM,2024-03-16,2024-03-16 20:00:00 UTC,Central Time (US & Canada),6233166,2025-06-28 05:13:47 UTC,2025-06-29 17:44:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/293307640,https://inaturalist-open-data.s3.amazonaws.com/photos/527911235/medium.jpg,"",,2,0,false,,"Champaign County, IL, USA",40.1276027778,-88.2113361111,,,,,,,,false,,,Small-mouthed Salamander,Ambystoma texanum,Small-mouthed Salamander,Amphibia,26745
